timestamp,temperatura,humedad,luz,ruido
2025-05-23 02:50:00,7.73,81.0,0,55
2025-05-23 03:00:00,8.36,81.1,0,49
2025-05-23 03:10:00,7.83,81.8,0,55
2025-05-23 03:20:00,6.57,83.7,0,36
2025-05-23 03:30:00,8.13,80.5,0,56
2025-05-23 03:40:00,8.53,85.5,0,43
2025-05-23 03:50:00,6.5,79.6,0,54
2025-05-23 04:00:00,9.36,79.8,0,57
2025-05-23 04:10:00,9.03,83.7,0,38
2025-05-23 04:20:00,7.21,79.6,0,39
2025-05-23 04:30:00,9.29,86.4,0,32
2025-05-23 04:40:00,10.13,78.0,0,47
2025-05-23 04:50:00,9.05,85.1,0,44
2025-05-23 05:00:00,8.81,74.0,0,57
2025-05-23 05:10:00,10.76,77.1,0,53
2025-05-23 05:20:00,11.35,82.1,0,53
2025-05-23 05:30:00,9.79,85.9,0,43
2025-05-23 05:40:00,10.28,81.1,0,31
2025-05-23 05:50:00,10.18,82.0,0,54
2025-05-23 06:00:00,12.1,79.1,567,49
2025-05-23 06:10:00,11.7,76.2,622,59
2025-05-23 06:20:00,13.08,67.5,702,45
2025-05-23 06:30:00,13.06,73.7,664,55
2025-05-23 06:40:00,11.52,74.5,469,40
2025-05-23 06:50:00,13.08,73.1,831,36
2025-05-23 07:00:00,12.23,68.8,758,84
2025-05-23 07:10:00,12.9,81.4,734,85
2025-05-23 07:20:00,14.05,72.3,598,66
2025-05-23 07:30:00,13.62,69.4,599,84
2025-05-23 07:40:00,18.67,86.4,413,74
2025-05-23 07:50:00,13.86,78.9,543,72
2025-05-23 08:00:00,14.61,69.2,456,85
2025-05-23 08:10:00,16.0,69.6,813,69
2025-05-23 08:20:00,15.56,67.7,479,83
2025-05-23 08:30:00,14.92,67.0,528,88
2025-05-23 08:40:00,15.74,69.8,436,61
2025-05-23 08:50:00,15.37,75.0,461,77
2025-05-23 09:00:00,16.05,76.8,689,75
2025-05-23 09:10:00,16.02,76.0,552,78
2025-05-23 09:20:00,15.33,76.3,603,78
2025-05-23 09:30:00,15.76,70.8,611,85
2025-05-23 09:40:00,16.1,73.7,601,61
2025-05-23 09:50:00,16.31,72.8,785,70
2025-05-23 10:00:00,16.47,70.1,701,53
2025-05-23 10:10:00,17.23,74.7,825,47
2025-05-23 10:20:00,16.77,72.8,662,42
2025-05-23 10:30:00,16.63,70.8,617,34
2025-05-23 10:40:00,17.61,66.9,708,47
2025-05-23 10:50:00,17.34,75.2,557,30
2025-05-23 11:00:00,17.69,64.1,807,59
2025-05-23 11:10:00,18.21,63.5,742,33
2025-05-23 11:20:00,16.77,60.1,648,54
2025-05-23 11:30:00,16.84,68.9,862,59
2025-05-23 11:40:00,17.48,70.7,788,31
2025-05-23 11:50:00,17.66,64.2,551,37
2025-05-23 12:00:00,18.56,68.8,406,42
2025-05-23 12:10:00,17.44,73.3,846,55
2025-05-23 12:20:00,17.46,71.4,573,33
2025-05-23 12:30:00,18.82,66.7,692,44
2025-05-23 12:40:00,17.08,72.2,584,39
2025-05-23 12:50:00,18.76,73.1,412,30
2025-05-23 13:00:00,17.75,73.5,689,45
2025-05-23 13:10:00,17.12,71.9,722,46
2025-05-23 13:20:00,16.86,63.1,479,49
2025-05-23 13:30:00,17.59,75.4,515,46
2025-05-23 13:40:00,18.26,70.2,761,55
2025-05-23 13:50:00,17.73,67.3,471,58
2025-05-23 14:00:00,17.87,73.9,373,50
2025-05-23 14:10:00,17.85,69.0,729,45
2025-05-23 14:20:00,17.78,58.7,784,48
2025-05-23 14:30:00,17.82,74.5,445,60
2025-05-23 14:40:00,16.71,67.8,738,31
2025-05-23 14:50:00,17.77,69.3,608,45
2025-05-23 15:00:00,17.89,71.3,521,40
2025-05-23 15:10:00,16.97,70.0,837,60
2025-05-23 15:20:00,15.88,72.0,684,42
2025-05-23 15:30:00,15.72,74.7,445,55
2025-05-23 15:40:00,16.28,73.3,787,36
2025-05-23 15:50:00,16.8,67.1,685,34
2025-05-23 16:00:00,15.09,67.5,731,34
2025-05-23 16:10:00,14.06,71.4,481,42
2025-05-23 16:20:00,15.55,69.8,518,44
2025-05-23 16:30:00,15.7,69.7,703,45
2025-05-23 16:40:00,14.24,69.6,456,56
2025-05-23 16:50:00,15.71,78.2,474,52
2025-05-23 17:00:00,13.59,76.9,834,80
2025-05-23 17:10:00,13.89,73.6,537,65
2025-05-23 17:20:00,13.9,75.3,570,60
2025-05-23 17:30:00,13.73,76.5,525,84
2025-05-23 17:40:00,13.18,72.0,559,68
2025-05-23 17:50:00,13.9,75.2,520,89
2025-05-23 18:00:00,11.98,67.9,718,82
2025-05-23 18:10:00,12.21,77.1,746,73
2025-05-23 18:20:00,11.73,79.5,768,66
2025-05-23 18:30:00,12.26,79.2,457,87
2025-05-23 18:40:00,11.94,77.3,373,83
2025-05-23 18:50:00,11.14,71.8,762,86
2025-05-23 19:00:00,10.82,80.4,0,89
2025-05-23 19:10:00,11.26,82.9,0,87
2025-05-23 19:20:00,10.72,82.8,0,86
2025-05-23 19:30:00,10.26,78.8,0,66
2025-05-23 19:40:00,10.72,80.1,0,81
2025-05-23 19:50:00,2.86,78.0,0,68
2025-05-23 20:00:00,9.59,83.4,0,54
2025-05-23 20:10:00,9.66,79.1,0,44
2025-05-23 20:20:00,8.92,78.8,0,44
2025-05-23 20:30:00,9.05,80.6,0,48
2025-05-23 20:40:00,8.14,80.5,0,59
2025-05-23 20:50:00,9.42,75.1,0,32
2025-05-23 21:00:00,12.53,82.1,0,52
2025-05-23 21:10:00,5.68,77.8,0,40
2025-05-23 21:20:00,7.81,82.4,0,41
2025-05-23 21:30:00,7.63,92.1,0,59
2025-05-23 21:40:00,6.91,85.4,0,48
2025-05-23 21:50:00,16.5,78.3,0,58
2025-05-23 22:00:00,6.42,84.1,0,48
2025-05-23 22:10:00,6.18,86.0,0,41
2025-05-23 22:20:00,7.65,79.1,0,58
2025-05-23 22:30:00,7.09,85.4,0,36
2025-05-23 22:40:00,5.98,83.6,0,44
2025-05-23 22:50:00,6.75,83.5,0,46
2025-05-23 23:00:00,5.54,82.0,0,44
2025-05-23 23:10:00,5.16,84.6,0,41
2025-05-23 23:20:00,5.1,89.8,0,40
2025-05-23 23:30:00,6.71,83.0,0,35
2025-05-23 23:40:00,5.53,88.5,0,41
2025-05-23 23:50:00,5.38,84.7,0,58
2025-05-24 00:00:00,5.69,86.9,0,50
2025-05-24 00:10:00,7.93,91.5,0,36
2025-05-24 00:20:00,6.25,85.4,0,51
2025-05-24 00:30:00,6.53,86.1,0,56
2025-05-24 00:40:00,5.12,88.4,0,58
2025-05-24 00:50:00,6.22,82.0,0,51
2025-05-24 01:00:00,6.08,89.4,0,48
2025-05-24 01:10:00,5.52,84.3,0,56
2025-05-24 01:20:00,5.9,83.9,0,46
2025-05-24 01:30:00,5.56,80.3,0,38
2025-05-24 01:40:00,6.18,81.4,0,43
2025-05-24 01:50:00,5.91,87.0,0,54
2025-05-24 02:00:00,6.17,89.1,0,43
2025-05-24 02:10:00,6.48,81.5,0,34
2025-05-24 02:20:00,7.37,87.1,0,30
2025-05-24 02:30:00,5.75,83.9,0,45
2025-05-24 02:40:00,6.24,79.2,0,54
2025-05-24 02:50:00,6.94,82.9,0,33
2025-05-24 03:00:00,7.15,86.1,0,41
2025-05-24 03:10:00,8.63,79.4,0,42
2025-05-24 03:20:00,8.54,78.2,0,36
2025-05-24 03:30:00,8.58,80.8,0,44
2025-05-24 03:40:00,8.14,80.6,0,46
2025-05-24 03:50:00,8.4,90.4,0,49
2025-05-24 04:00:00,8.88,82.5,0,55
2025-05-24 04:10:00,8.41,86.5,0,47
2025-05-24 04:20:00,8.45,81.5,0,53
2025-05-24 04:30:00,7.62,83.0,0,47
2025-05-24 04:40:00,8.58,85.4,0,43
2025-05-24 04:50:00,8.63,76.4,0,46
2025-05-24 05:00:00,10.17,75.8,0,50
2025-05-24 05:10:00,12.32,82.0,0,58
2025-05-24 05:20:00,9.73,80.2,0,55
2025-05-24 05:30:00,10.13,82.0,0,33
2025-05-24 05:40:00,18.03,76.5,0,48
2025-05-24 05:50:00,9.76,79.3,0,51
2025-05-24 06:00:00,11.03,83.4,396,57
2025-05-24 06:10:00,11.71,75.4,405,57
2025-05-24 06:20:00,11.31,81.3,461,55
2025-05-24 06:30:00,12.73,79.3,822,57
2025-05-24 06:40:00,11.98,74.6,533,31
2025-05-24 06:50:00,10.98,82.5,635,54
2025-05-24 07:00:00,13.67,80.7,357,74
2025-05-24 07:10:00,13.57,70.4,523,88
2025-05-24 07:20:00,12.31,78.8,729,79
2025-05-24 07:30:00,13.77,74.1,367,87
2025-05-24 07:40:00,13.81,75.2,421,74
2025-05-24 07:50:00,12.33,67.5,378,85
2025-05-24 08:00:00,13.89,72.3,451,62
2025-05-24 08:10:00,14.58,70.3,680,63
2025-05-24 08:20:00,14.36,73.3,589,87
2025-05-24 08:30:00,15.34,69.7,792,88
2025-05-24 08:40:00,14.51,70.1,355,81
2025-05-24 08:50:00,14.72,70.0,691,82
2025-05-24 09:00:00,15.25,76.7,693,75
2025-05-24 09:10:00,16.86,71.4,409,69
2025-05-24 09:20:00,15.49,73.9,494,87
2025-05-24 09:30:00,15.28,73.4,385,86
2025-05-24 09:40:00,16.14,69.3,497,77
2025-05-24 09:50:00,16.96,73.6,607,79
2025-05-24 10:00:00,17.42,71.1,685,60
2025-05-24 10:10:00,16.6,67.7,728,52
2025-05-24 10:20:00,16.73,70.2,498,34
2025-05-24 10:30:00,15.98,77.9,682,36
2025-05-24 10:40:00,18.59,65.8,441,37
2025-05-24 10:50:00,18.3,68.9,395,48
2025-05-24 11:00:00,17.88,71.9,368,58
2025-05-24 11:10:00,17.64,64.2,354,34
2025-05-24 11:20:00,16.75,68.9,357,46
2025-05-24 11:30:00,10.54,74.3,823,49
2025-05-24 11:40:00,18.37,68.1,362,48
2025-05-24 11:50:00,18.24,74.1,483,53
2025-05-24 12:00:00,17.5,65.9,530,54
2025-05-24 12:10:00,18.5,75.2,760,56
2025-05-24 12:20:00,18.78,78.5,365,41
2025-05-24 12:30:00,17.89,62.6,641,56
2025-05-24 12:40:00,18.64,75.6,660,40
2025-05-24 12:50:00,19.18,69.0,715,42
2025-05-24 13:00:00,19.19,68.5,818,32
2025-05-24 13:10:00,17.17,66.1,390,42
2025-05-24 13:20:00,18.01,65.6,400,50
2025-05-24 13:30:00,18.22,72.9,352,33
2025-05-24 13:40:00,17.64,68.4,745,53
2025-05-24 13:50:00,18.65,62.2,764,52
2025-05-24 14:00:00,17.1,74.3,716,59
2025-05-24 14:10:00,16.93,71.6,430,48
2025-05-24 14:20:00,16.0,68.8,673,45
2025-05-24 14:30:00,15.7,75.5,837,58
2025-05-24 14:40:00,16.77,73.3,349,36
2025-05-24 14:50:00,22.73,72.9,784,58
2025-05-24 15:00:00,17.1,64.6,843,39
2025-05-24 15:10:00,16.81,73.0,787,42
2025-05-24 15:20:00,16.65,74.9,727,58
2025-05-24 15:30:00,16.99,69.5,486,37
2025-05-24 15:40:00,15.88,70.0,389,40
2025-05-24 15:50:00,16.28,63.7,547,41
2025-05-24 16:00:00,22.56,65.1,651,44
2025-05-24 16:10:00,15.75,77.1,530,41
2025-05-24 16:20:00,12.82,72.4,567,57
2025-05-24 16:30:00,15.75,70.4,415,56
2025-05-24 16:40:00,13.4,71.7,767,46
2025-05-24 16:50:00,14.69,77.9,451,58
2025-05-24 17:00:00,12.57,82.5,813,89
2025-05-24 17:10:00,13.3,79.2,529,89
2025-05-24 17:20:00,12.97,75.4,708,63
2025-05-24 17:30:00,13.1,82.7,629,90
2025-05-24 17:40:00,13.85,72.4,547,88
2025-05-24 17:50:00,13.59,70.8,717,86
2025-05-24 18:00:00,12.66,80.7,830,60
2025-05-24 18:10:00,12.19,80.8,357,90
2025-05-24 18:20:00,10.59,78.9,772,77
2025-05-24 18:30:00,13.74,79.2,768,88
2025-05-24 18:40:00,10.27,72.9,771,73
2025-05-24 18:50:00,12.11,78.2,561,73
2025-05-24 19:00:00,10.89,74.4,0,73
2025-05-24 19:10:00,10.54,80.7,0,87
2025-05-24 19:20:00,10.15,84.8,0,76
2025-05-24 19:30:00,11.49,81.4,0,79
2025-05-24 19:40:00,11.2,77.0,0,72
2025-05-24 19:50:00,10.29,80.1,0,79
2025-05-24 20:00:00,8.5,80.8,0,53
2025-05-24 20:10:00,1.2,80.3,0,44
2025-05-24 20:20:00,8.27,80.5,0,51
2025-05-24 20:30:00,8.81,77.0,0,30
2025-05-24 20:40:00,7.53,82.9,0,30
2025-05-24 20:50:00,8.85,81.2,0,31
2025-05-24 21:00:00,8.26,88.5,0,32
2025-05-24 21:10:00,7.17,85.3,0,35
2025-05-24 21:20:00,7.6,89.9,0,50
2025-05-24 21:30:00,7.86,89.3,0,52
2025-05-24 21:40:00,8.0,78.0,0,50
2025-05-24 21:50:00,7.46,81.0,0,34
2025-05-24 22:00:00,8.07,79.4,0,56
2025-05-24 22:10:00,6.67,80.8,0,38
2025-05-24 22:20:00,5.6,81.9,0,37
2025-05-24 22:30:00,6.35,91.7,0,45
2025-05-24 22:40:00,7.7,90.8,0,44
2025-05-24 22:50:00,7.64,85.9,0,39
2025-05-24 23:00:00,9.69,83.4,0,58
2025-05-24 23:10:00,5.82,79.1,0,58
2025-05-24 23:20:00,5.64,82.8,0,33
2025-05-24 23:30:00,6.69,85.6,0,43
2025-05-24 23:40:00,5.15,82.2,0,44
2025-05-24 23:50:00,7.31,89.7,0,47
2025-05-25 00:00:00,4.91,90.8,0,43
2025-05-25 00:10:00,5.97,80.3,0,46
2025-05-25 00:20:00,5.12,83.0,0,37
2025-05-25 00:30:00,6.61,82.2,0,58
2025-05-25 00:40:00,4.44,82.1,0,36
2025-05-25 00:50:00,5.95,80.4,0,34
2025-05-25 01:00:00,6.13,80.6,0,34
2025-05-25 01:10:00,5.57,78.4,0,36
2025-05-25 01:20:00,7.26,85.3,0,38
2025-05-25 01:30:00,7.65,85.4,0,49
2025-05-25 01:40:00,5.96,88.6,0,51
2025-05-25 01:50:00,6.39,78.3,0,56
2025-05-25 02:00:00,6.39,77.0,0,42
2025-05-25 02:10:00,5.88,76.3,0,32
2025-05-25 02:20:00,5.99,78.4,0,46
2025-05-25 02:30:00,6.01,88.7,0,38
2025-05-25 02:40:00,7.89,78.5,0,52
2025-05-25 02:50:00,7.23,83.0,0,57
2025-05-25 03:00:00,7.08,87.9,0,33
2025-05-25 03:10:00,7.15,82.3,0,34
2025-05-25 03:20:00,7.04,79.6,0,55
2025-05-25 03:30:00,6.34,70.9,0,41
2025-05-25 03:40:00,8.26,80.2,0,47
2025-05-25 03:50:00,7.74,82.9,0,56
2025-05-25 04:00:00,10.45,78.8,0,59
2025-05-25 04:10:00,7.42,78.8,0,31
2025-05-25 04:20:00,9.76,74.6,0,36
2025-05-25 04:30:00,9.83,87.0,0,60
2025-05-25 04:40:00,9.94,77.9,0,34
2025-05-25 04:50:00,9.28,82.5,0,54
2025-05-25 05:00:00,11.27,77.5,0,57
2025-05-25 05:10:00,10.77,76.1,0,50
2025-05-25 05:20:00,9.93,76.3,0,44
2025-05-25 05:30:00,10.21,82.1,0,43
2025-05-25 05:40:00,10.19,75.4,0,46
2025-05-25 05:50:00,11.46,79.2,0,54
2025-05-25 06:00:00,13.11,76.7,871,59
2025-05-25 06:10:00,12.73,72.4,710,59
2025-05-25 06:20:00,12.13,71.9,718,60
2025-05-25 06:30:00,10.44,77.3,653,56
2025-05-25 06:40:00,12.74,82.8,866,52
2025-05-25 06:50:00,12.71,70.0,855,40
2025-05-25 07:00:00,13.86,71.3,649,86
2025-05-25 07:10:00,14.02,73.6,699,68
2025-05-25 07:20:00,12.99,73.9,547,63
2025-05-25 07:30:00,13.36,72.9,863,60
2025-05-25 07:40:00,12.98,83.2,566,75
2025-05-25 07:50:00,13.51,72.5,685,62
2025-05-25 08:00:00,15.78,65.4,732,72
2025-05-25 08:10:00,15.43,77.3,867,79
2025-05-25 08:20:00,14.25,67.1,590,71
2025-05-25 08:30:00,22.55,71.2,482,84
2025-05-25 08:40:00,15.22,68.5,487,82
2025-05-25 08:50:00,14.54,68.4,790,77
2025-05-25 09:00:00,16.08,64.7,536,63
2025-05-25 09:10:00,15.88,72.6,827,80
2025-05-25 09:20:00,16.51,73.8,586,67
2025-05-25 09:30:00,15.27,72.0,890,70
2025-05-25 09:40:00,16.56,75.9,480,75
2025-05-25 09:50:00,17.0,66.8,835,90
2025-05-25 10:00:00,17.81,67.4,638,47
2025-05-25 10:10:00,22.49,65.8,880,50
2025-05-25 10:20:00,11.74,70.5,641,38
2025-05-25 10:30:00,17.59,69.4,858,45
2025-05-25 10:40:00,18.12,62.5,840,34
2025-05-25 10:50:00,17.09,73.9,859,30
2025-05-25 11:00:00,17.15,64.2,651,35
2025-05-25 11:10:00,18.17,61.5,814,52
2025-05-25 11:20:00,18.75,62.6,732,30
2025-05-25 11:30:00,17.57,72.5,755,59
2025-05-25 11:40:00,19.16,74.3,640,49
2025-05-25 11:50:00,18.18,67.1,567,58
2025-05-25 12:00:00,18.83,70.7,439,36
2025-05-25 12:10:00,17.15,63.7,633,59
2025-05-25 12:20:00,18.72,69.7,639,42
2025-05-25 12:30:00,18.46,69.1,442,30
2025-05-25 12:40:00,19.77,62.5,862,59
2025-05-25 12:50:00,18.5,67.4,716,49
2025-05-25 13:00:00,18.4,67.9,567,43
2025-05-25 13:10:00,17.22,64.4,517,42
2025-05-25 13:20:00,18.13,70.8,410,52
2025-05-25 13:30:00,18.79,63.1,506,31
2025-05-25 13:40:00,17.6,71.0,552,47
2025-05-25 13:50:00,17.31,74.7,674,58
2025-05-25 14:00:00,18.89,70.7,705,60
2025-05-25 14:10:00,17.06,72.1,491,57
2025-05-25 14:20:00,18.0,72.0,834,53
2025-05-25 14:30:00,16.9,72.1,590,53
2025-05-25 14:40:00,16.93,67.1,848,47
2025-05-25 14:50:00,17.18,70.4,572,53
2025-05-25 15:00:00,16.78,71.5,713,46
2025-05-25 15:10:00,17.26,64.2,426,50
2025-05-25 15:20:00,15.88,68.0,732,43
2025-05-25 15:30:00,17.22,66.7,671,52
2025-05-25 15:40:00,16.44,67.7,539,39
2025-05-25 15:50:00,16.18,74.1,809,45
2025-05-25 16:00:00,15.53,69.6,709,37
2025-05-25 16:10:00,21.23,69.5,642,52
2025-05-25 16:20:00,15.49,71.8,693,30
2025-05-25 16:30:00,14.5,70.4,743,55
2025-05-25 16:40:00,15.2,68.0,766,32
2025-05-25 16:50:00,15.53,72.1,755,60
2025-05-25 17:00:00,13.16,73.5,800,83
2025-05-25 17:10:00,13.86,70.9,890,67
2025-05-25 17:20:00,13.06,74.3,423,73
2025-05-25 17:30:00,14.14,71.8,795,80
2025-05-25 17:40:00,14.81,76.8,729,89
2025-05-25 17:50:00,13.57,66.1,502,69
2025-05-25 18:00:00,12.68,73.4,628,63
2025-05-25 18:10:00,12.9,76.1,556,85
2025-05-25 18:20:00,11.74,74.2,801,64
2025-05-25 18:30:00,12.42,69.8,884,90
2025-05-25 18:40:00,12.99,83.4,507,61
2025-05-25 18:50:00,13.39,75.6,846,88
2025-05-25 19:00:00,10.31,72.7,0,77
2025-05-25 19:10:00,9.63,80.8,0,69
2025-05-25 19:20:00,11.0,76.1,0,73
2025-05-25 19:30:00,10.71,81.9,0,71
2025-05-25 19:40:00,10.55,76.0,0,71
2025-05-25 19:50:00,10.11,81.0,0,86
2025-05-25 20:00:00,9.79,79.7,0,36
2025-05-25 20:10:00,8.61,79.6,0,48
2025-05-25 20:20:00,8.54,76.9,0,54
2025-05-25 20:30:00,8.98,77.8,0,54
2025-05-25 20:40:00,9.83,80.9,0,60
2025-05-25 20:50:00,8.0,78.5,0,42
2025-05-25 21:00:00,7.03,77.4,0,34
2025-05-25 21:10:00,7.18,78.2,0,44
2025-05-25 21:20:00,9.43,83.3,0,50
2025-05-25 21:30:00,8.07,84.0,0,31
2025-05-25 21:40:00,7.01,85.1,0,38
2025-05-25 21:50:00,7.74,79.9,0,48
2025-05-25 22:00:00,7.5,89.5,0,40
2025-05-25 22:10:00,8.49,86.5,0,48
2025-05-25 22:20:00,5.66,82.3,0,31
2025-05-25 22:30:00,6.03,82.7,0,47
2025-05-25 22:40:00,6.62,85.1,0,30
2025-05-25 22:50:00,6.64,79.4,0,49
2025-05-25 23:00:00,6.03,77.6,0,58
2025-05-25 23:10:00,6.2,83.9,0,59
2025-05-25 23:20:00,7.91,83.7,0,39
2025-05-25 23:30:00,5.27,80.1,0,37
2025-05-25 23:40:00,6.41,80.6,0,53
2025-05-25 23:50:00,6.74,87.0,0,55
2025-05-26 00:00:00,5.21,81.2,25,58
2025-05-26 00:10:00,7.52,74.3,8,47
2025-05-26 00:20:00,6.24,70.5,0,55
2025-05-26 00:30:00,5.5,71.7,0,39
2025-05-26 00:40:00,7.61,86.9,27,31
2025-05-26 00:50:00,6.91,78.1,0,55
2025-05-26 01:00:00,6.14,79.4,11,50
2025-05-26 01:10:00,7.15,90.1,0,55
2025-05-26 01:20:00,6.88,76.6,0,46
2025-05-26 01:30:00,5.34,84.0,0,35
2025-05-26 01:40:00,5.42,79.4,0,34
2025-05-26 01:50:00,6.84,83.9,5,47
2025-05-26 02:00:00,5.76,81.6,0,60
2025-05-26 02:10:00,7.98,71.7,0,55
2025-05-26 02:20:00,6.07,75.9,8,60
2025-05-26 02:30:00,7.91,76.0,0,41
2025-05-26 02:40:00,8.31,80.5,8,56
2025-05-26 02:50:00,7.56,77.2,28,30
2025-05-26 03:00:00,5.18,79.4,4,32
2025-05-26 03:10:00,9.02,80.7,9,40
2025-05-26 03:20:00,7.78,85.2,0,58
2025-05-26 03:30:00,8.08,80.6,13,33
2025-05-26 03:40:00,7.53,78.1,0,37
2025-05-26 03:50:00,9.47,79.2,11,33
2025-05-26 04:00:00,9.51,69.9,12,53
2025-05-26 04:10:00,9.04,74.5,27,44
2025-05-26 04:20:00,10.44,72.8,7,48
2025-05-26 04:30:00,10.07,81.1,18,60
2025-05-26 04:40:00,8.46,79.7,1,39
2025-05-26 04:50:00,9.64,69.3,28,52
2025-05-26 05:00:00,10.99,77.4,0,38
2025-05-26 05:10:00,9.64,78.3,13,37
2025-05-26 05:20:00,11.48,71.8,0,55
2025-05-26 05:30:00,10.79,78.1,0,56
2025-05-26 05:40:00,12.54,75.5,0,39
2025-05-26 05:50:00,11.94,69.7,11,59
2025-05-26 06:00:00,12.55,67.1,518,41
2025-05-26 06:10:00,12.3,82.9,530,38
2025-05-26 06:20:00,10.73,71.8,613,35
2025-05-26 06:30:00,13.04,74.2,494,47
2025-05-26 06:40:00,12.31,66.7,703,38
2025-05-26 06:50:00,12.0,79.6,782,52
2025-05-26 07:00:00,13.94,74.0,780,60
2025-05-26 07:10:00,15.16,71.3,780,83
2025-05-26 07:20:00,15.01,77.4,750,83
2025-05-26 07:30:00,15.01,64.7,745,90
2025-05-26 07:40:00,13.09,67.9,814,82
2025-05-26 07:50:00,15.19,70.8,960,64
2025-05-26 08:00:00,14.98,66.3,582,78
2025-05-26 08:10:00,15.97,71.9,846,66
2025-05-26 08:20:00,15.87,70.8,834,82
2025-05-26 08:30:00,15.26,73.5,747,61
2025-05-26 08:40:00,15.54,69.4,964,68
2025-05-26 08:50:00,14.05,64.7,770,87
2025-05-26 09:00:00,16.66,65.8,739,74
2025-05-26 09:10:00,16.42,69.4,617,77
2025-05-26 09:20:00,18.37,65.8,819,85
2025-05-26 09:30:00,16.64,67.5,650,65
2025-05-26 09:40:00,16.04,65.3,638,78
2025-05-26 09:50:00,16.7,69.1,894,76
2025-05-26 10:00:00,17.03,67.9,894,30
2025-05-26 10:10:00,16.43,75.4,883,44
2025-05-26 10:20:00,17.9,59.3,847,40
2025-05-26 10:30:00,17.57,67.1,808,37
2025-05-26 10:40:00,18.36,74.1,940,39
2025-05-26 10:50:00,18.73,70.6,900,31
2025-05-26 11:00:00,19.68,72.6,857,33
2025-05-26 11:10:00,18.35,60.7,794,43
2025-05-26 11:20:00,18.72,65.2,968,58
2025-05-26 11:30:00,18.39,59.4,631,36
2025-05-26 11:40:00,16.31,61.6,724,59
2025-05-26 11:50:00,19.15,70.6,568,58
2025-05-26 12:00:00,18.81,60.1,730,54
2025-05-26 12:10:00,18.82,63.5,794,58
2025-05-26 12:20:00,17.96,61.0,957,31
2025-05-26 12:30:00,17.86,65.9,951,57
2025-05-26 12:40:00,18.31,58.8,552,53
2025-05-26 12:50:00,18.82,64.7,636,42
2025-05-26 13:00:00,16.6,68.6,809,42
2025-05-26 13:10:00,18.33,63.6,941,57
2025-05-26 13:20:00,13.52,70.4,565,53
2025-05-26 13:30:00,18.06,67.0,908,48
2025-05-26 13:40:00,16.58,63.6,875,53
2025-05-26 13:50:00,18.01,62.2,597,36
2025-05-26 14:00:00,17.8,69.9,743,34
2025-05-26 14:10:00,17.87,64.5,923,43
2025-05-26 14:20:00,17.69,65.3,930,34
2025-05-26 14:30:00,19.11,74.2,761,53
2025-05-26 14:40:00,17.68,69.9,755,53
2025-05-26 14:50:00,17.72,62.6,816,41
2025-05-26 15:00:00,16.16,67.4,894,36
2025-05-26 15:10:00,10.37,71.0,940,53
2025-05-26 15:20:00,17.97,64.5,905,52
2025-05-26 15:30:00,16.11,72.8,529,52
2025-05-26 15:40:00,16.53,68.8,639,30
2025-05-26 15:50:00,14.75,76.2,613,60
2025-05-26 16:00:00,14.7,67.6,977,36
2025-05-26 16:10:00,16.94,71.0,978,33
2025-05-26 16:20:00,15.13,65.8,639,31
2025-05-26 16:30:00,15.55,68.4,511,50
2025-05-26 16:40:00,14.79,66.4,906,32
2025-05-26 16:50:00,15.73,72.9,767,48
2025-05-26 17:00:00,13.78,64.1,608,82
2025-05-26 17:10:00,14.25,59.3,584,61
2025-05-26 17:20:00,8.01,71.8,490,83
2025-05-26 17:30:00,23.08,70.9,491,90
2025-05-26 17:40:00,14.06,67.6,500,90
2025-05-26 17:50:00,13.25,71.1,756,79
2025-05-26 18:00:00,11.86,64.9,617,78
2025-05-26 18:10:00,10.87,79.0,616,81
2025-05-26 18:20:00,12.47,69.6,875,86
2025-05-26 18:30:00,12.32,76.9,767,81
2025-05-26 18:40:00,13.58,68.1,692,66
2025-05-26 18:50:00,11.43,67.3,497,72
2025-05-26 19:00:00,10.26,71.0,1,66
2025-05-26 19:10:00,10.27,75.0,16,66
2025-05-26 19:20:00,4.61,78.4,0,89
2025-05-26 19:30:00,9.81,81.1,26,77
2025-05-26 19:40:00,10.59,79.1,17,86
2025-05-26 19:50:00,10.83,69.2,27,76
2025-05-26 20:00:00,9.41,75.9,0,43
2025-05-26 20:10:00,10.39,74.7,0,55
2025-05-26 20:20:00,9.35,76.4,0,49
2025-05-26 20:30:00,9.33,78.2,18,45
2025-05-26 20:40:00,18.29,73.6,1,54
2025-05-26 20:50:00,9.37,84.6,7,37
2025-05-26 21:00:00,7.15,76.7,0,52
2025-05-26 21:10:00,7.26,81.4,0,33
2025-05-26 21:20:00,7.27,72.5,18,43
2025-05-26 21:30:00,7.15,86.3,0,33
2025-05-26 21:40:00,9.73,81.1,7,32
2025-05-26 21:50:00,7.27,77.2,11,54
2025-05-26 22:00:00,7.14,81.1,0,36
2025-05-26 22:10:00,7.22,81.4,0,41
2025-05-26 22:20:00,15.03,80.4,22,58
2025-05-26 22:30:00,6.55,78.6,29,34
2025-05-26 22:40:00,7.54,74.6,0,31
2025-05-26 22:50:00,5.95,86.0,0,48
2025-05-26 23:00:00,5.72,81.2,9,32
2025-05-26 23:10:00,7.47,77.4,20,47
2025-05-26 23:20:00,5.7,79.4,0,32
2025-05-26 23:30:00,7.61,85.1,30,41
2025-05-26 23:40:00,7.68,85.4,0,32
2025-05-26 23:50:00,7.7,79.3,0,54
